user_id,sex,bdate,city
449330712,1,14.7,Сочи
449336903,2,26.3.1993,Баку
449459485,2,,Unknown
449688101,2,19.10.1952,Москва
449706481,1,15.11.1993,Москва
449879423,1,13.12.1983,Unknown
449952249,1,,Москва
450094145,1,,Ульяновск
450097591,1,,Новосибирск
450105597,1,7.11.1983,Москва
450239728,2,10.1.1998,Москва
450562741,2,11.6,Екатеринбург
450935767,2,16.1.1990,Unknown
451415969,1,6.9.1979,Ростов-на-Дону
451570251,2,5.5.1999,Unknown
451577690,2,4.1,Краснодар
451689086,2,12.2.1967,Топки
451690642,2,25.8.1981,Кемерово
451824611,1,9.7.1991,Москва
452162108,1,,Unknown
452337742,1,4.5.1988,Unknown
452395130,1,,Formia
452653066,2,17.12.1997,Новосибирск
452681733,1,5.5.1991,Москва
452796607,2,13.11.1981,Жлобин
452865083,2,,Unknown
452880757,2,10.3.1986,Москва
453113837,2,23.8,Армавир
453273429,2,5.10.1985,Санкт-Петербург
453291283,1,3.10.1994,Unknown
453298588,2,2.2.1988,Unknown
453315495,2,25.2.1982,Вологда
453487775,1,,Unknown
453551063,1,19.8.1991,Кировск
453578761,2,21.11.1978,Курган
453590616,2,3.3.1983,Unknown
453595609,2,13.9.1958,Боровичи
453608557,1,1.4.1993,Unknown
453616671,1,8.10.1990,Москва
453622981,1,25.9.1972,Яшкино
453631934,1,2.1,Москва
453711105,2,2.12.1987,Unknown
453750155,0,10.2.1969,Unknown
453792760,1,10.4,Вологда
453880093,1,1.1.1989,Улан-Удэ
454119325,1,2.1.1995,Ереван
454167473,2,10.2.1994,Unknown
454238217,1,12.3.1975,Барнаул
454494282,2,5.4.1987,Unknown
454503950,2,4.11.1978,Unknown
454796276,2,5.11.1981,Серов
454813902,1,,Larissa
454922777,2,1.6.1995,Москва
454925309,2,,Красноярск
455064418,1,22.9.1995,Омск
455090047,2,1.1.1993,Unknown
455148495,1,,Unknown
455201064,2,14.7.1996,Таганрог
455315137,2,20.8.1979,Unknown
455486920,2,,Екатеринбург
455519371,1,7.1,Unknown
455567692,2,31.10.1980,Агидель
455739210,2,20.11.1989,Челябинск
455789620,2,10.2.1996,Красноярск
455821345,2,5.7.1998,Unknown
455981892,2,,Иркутск
456083140,2,1.1.1986,Unknown
456115993,2,3.3.1999,Луганск
456134278,2,4.11.1997,Москва
456147641,2,26.9.1978,Ульяновск
456178581,2,,Unknown
456226824,1,,Unknown
456382330,2,14.12.1981,Unknown
456450482,2,,Москва
456502058,1,7.11.1989,Unknown
456583411,2,8.4,Москва
456644032,1,5.4.1997,Unknown
456834052,1,25.5.1962,Краснодар
456851735,2,13.8.1978,Самара
456984637,2,1.1.1980,Unknown
456989439,0,15.7.1973,Санкт-Петербург
457112992,1,22.6.1992,Москва
457206186,1,19.1.1985,Киров
457457229,1,4.2.1997,Unknown
457579974,2,10.6.1993,Unknown
457786134,2,3.3.2000,Москва
457793792,2,31.12.1991,Ростов-на-Дону
458039070,1,5.1,Москва
458068019,2,12.1.1998,Москва
458557392,2,27.4.1990,Unknown
459175562,2,20.8.1968,São Paulo
461391671,1,6.5,Москва
462721257,2,21.7.1976,Новосибирск
462826264,1,5.11,Энгельс
463219823,1,,Новороссийск
463497308,1,4.1.1999,Москва
463963699,2,21.4.1995,Москва
464500982,1,27.12.1988,Махачкала
464798332,1,,Тюмень
464890591,1,11.11.1996,Unknown
464916016,1,4.5.1986,Москва
466091746,2,13.8,Москва
468707195,2,12.6.1993,Москва
469488574,2,23.11,Шира
470850129,2,2.2.1990,Москва
472457182,1,24.9,New York City
472896175,2,1.2.2003,Москва
473640518,1,,Unknown
473950297,1,13.4.1913,Unknown
476364388,2,31.12.1990,Unknown
476368739,1,22.10.1984,Unknown
476786101,1,5.7.1984,Москва
477447459,1,6.7.1983,Москва
477575697,1,,Unknown
478120826,2,23.5.1989,Санкт-Петербург
478394966,2,19.6.1999,Москва
479929985,2,12.8.2001,Unknown
481000257,1,19.9.1997,Москва
481137161,1,6.5.1988,Москва
481537699,1,,Москва
482754550,1,4.7.1993,Томск
483446084,1,7.7.1998,Москва
483816992,1,24.5.1992,Яблоновский
485210093,2,1.1.1990,Москва
485296228,1,25.9.1988,Unknown
486480702,2,5.4.1998,Москва
487082943,2,6.7.1999,Москва
488446465,2,25.7.1996,Unknown
488803672,2,25.1.1996,Волжский
488833048,2,20.6.1987,Москва
489045609,1,,Unknown
490191359,2,21.4.1995,Астана
490248269,2,10.5.1990,Москва
490273123,2,4.9.1974,Санкт-Петербург
490639801,2,,Москва
491195489,1,,Unknown
491509769,2,,Unknown
491646471,2,,Москва
491862578,1,13.6.1996,Москва
492147127,1,20.12.1999,Москва
492314401,1,,Unknown
492929071,1,4.10,Москва
496064563,1,29.10.2004,Тячев
496785104,2,1.2.1996,Unknown
498497959,2,31.12.1984,Unknown
498674788,2,16.6,Бендеры
500755652,2,8.8.1902,Unknown
500757404,1,,Москва
501365103,1,,Unknown
504358166,2,14.6.1998,Омск
506412883,1,16.12.1959,Новосибирск
507021038,1,9.5.1990,Unknown
508775598,2,18.5.1997,Ростов-на-Дону
511664196,2,2.1.1990,Рязань
515903656,1,10.2,Заозерск
516967071,1,5.1.2002,Киев
519610188,1,20.2,Ставрополь
520005062,1,,Зилаир
520943889,2,1.1.1990,Саратов
521200506,1,14.5.1963,Unknown
521267999,1,2.3.2001,Самара
525397159,1,,Ставрополь
525896262,2,23.5,Unknown
527209694,1,18.7,Краснодар
527742854,2,1.12.1995,Unknown
527978679,2,1.2.1995,Москва
531569037,1,,Unknown
532716533,2,23.1.1940,Одесса
536254324,1,,Москва
536558701,1,,Москва
536679903,2,14.9.1995,Kearney
536993927,2,28.7.2001,Unknown
537412106,1,1.1.1980,Unknown
537859513,1,8.12.1990,Москва
538922093,2,22.2.1984,Москва
538940476,2,1.2.2005,Москва
540823684,2,25.5.1989,New York City
541494940,1,6.9.1988,Unknown
541980083,2,20.9.1995,Unknown
545850237,1,8.3.2001,Снежное
545965023,1,6.3.1996,Киев
546759798,1,5.3.1995,Unknown
547078287,2,29.12.1985,Unknown
547254357,2,22.7.1992,Unknown
548923660,2,3.2.1980,Москва
549493378,1,,Санкт-Петербург
550034630,1,8.7.1995,Москва
550039789,2,,Хабаровск
550709415,2,5.5.2003,Cambridge
551059411,2,25.10.1983,Unknown
551209840,1,5.5.1994,Москва
551232104,1,8.2.1960,Unknown
551544582,2,2.7.1996,Unknown
552614760,1,17.10.1979,Луганск
553167477,2,2.3.1989,Москва
553553592,1,10.10.1982,Unknown
553624085,2,23.6.1973,Новотырышкино
554175893,2,4.3.1993,Санкт-Петербург
554182780,2,22.2.2004,Кладбище
554260022,2,21.12,Брест
554267531,2,,Unknown
554319316,2,1.3.1997,Unknown
554718847,2,2.7.1999,Unknown
554735141,2,14.6.1999,Донецк
556498081,1,11.11,Москва
556588434,1,31.3,Москва
556895348,1,5.5.1997,Unknown
572533345,1,24.7.1991,Гомель
573542451,1,15.5.1997,Unknown
578208476,1,,Unknown
578501264,1,3.3,Санкт-Петербург
580362904,1,,Москва
581442245,1,23.12,Нижний Новгород
581603070,1,29.11,Москва
586874938,1,16.10.1986,Unknown
588121735,1,,Unknown
588781703,1,14.7.1989,Unknown
589674705,1,29.5.1991,Unknown
590214415,1,,Санкт-Петербург
591105186,0,,Unknown
594060355,1,10.3,Ульяновск
601009479,1,12.7.1978,Unknown
601662452,1,,Unknown
603283713,2,29.12.1970,Москва
604333069,1,28.2.1987,Санкт-Петербург
609324402,1,5.12.1988,Москва
611936239,1,7.4.1976,Unknown
616761238,1,26.7.1991,Unknown
617227929,1,,Самара
617804085,2,12.9.1993,Краснодар
622890489,1,7.2.1967,Unknown
634438158,1,14.2,Unknown
635199657,2,15.9.1995,Kyōto
637319322,2,,Москва
644976032,2,14.3.1982,Москва
646837353,1,22.1.1995,Unknown
653601539,1,,Unknown
653789565,1,,Barcelona
655242470,1,11.10.1990,Unknown
680858272,1,10.4.1987,Unknown
684523204,1,,Unknown
687433888,1,,Unknown
688861941,1,19.7.1985,Unknown
690278846,1,9.12.1993,Unknown
690558579,1,20.11.1997,Unknown
694608124,1,13.10.1978,Москва
704547389,1,,Unknown
709055086,1,4.6,Unknown
710343858,1,7.3.1978,Unknown
710418773,1,16.9.1962,Unknown
710691952,1,30.10.1987,Москва
710886526,1,22.3.1983,Unknown
714138943,1,,Unknown
714988957,1,18.12.1990,Санкт-Петербург
717107369,1,9.5.1945,Unknown
717397045,1,17.2.1991,Unknown
720179554,2,9.7.1987,Unknown
721794105,2,23.4.1984,Unknown
729875230,1,8.5.1987,Пермь
732790151,1,23.5,Unknown
738311850,1,28.1.1986,Unknown
743094916,1,5.4,Unknown
749764270,1,12.12.1995,Unknown
754837775,2,13.10.1977,Unknown
755000232,1,1.1.1990,Красноярск
755649069,1,3.5.1995,Дмитров
765323461,1,1.10.1960,Unknown
776644829,1,,Unknown
784303949,1,27.4,Тюмень
787897546,1,18.7.1990,Unknown
789567796,1,,Unknown
792592303,1,,Unknown
799211664,1,,Unknown
799685999,1,22.1.1991,Москва
801081466,1,,Unknown
801547168,1,27.3.1990,Unknown
802871174,1,,Kazan
812753095,1,,Unknown
817088466,1,5.12.1988,Unknown
822335596,1,1.4,Тюмень
839028021,1,,Unknown
841495441,2,22.12.2000,Севастополь
850218581,1,21.3.1962,Unknown
861923830,1,25.12.1990,Unknown
862261995,1,26.3.1986,Москва
874256352,1,20.8.1992,Санкт-Петербург
888424836,1,2.2.2002,Москва
890945526,2,18.11.2010,Морское
891290715,1,11.10.1999,Москва
1028473815,1,19.2.2000,Москва
103112,2,,Unknown
104556,2,,Санкт-Петербург
137989,1,28.3,Санкт-Петербург
171223,1,6.2,Тула
184399,2,11.12,Москва
263935,2,,Unknown
305619,2,,Unknown
348733,2,23.6,Москва
353531,2,,Москва
400555,1,27.12,Санкт-Петербург
448018,1,3.2,Москва
450863,1,11.10.1975,Москва
610187,1,6.11,Санкт-Петербург
617330,1,,Unknown
704555,1,,Санкт-Петербург
715824,2,,Unknown
824238,1,22.3,Санкт-Петербург
825491,1,,Unknown
845321,1,,Москва
914527,1,3.3,Москва
1085301,2,,Санкт-Петербург
1138175,1,20.12,Unknown
1149681,1,,Москва
1173641,2,25.6.1987,Москва
1191681,2,4.9,Камские Поляны
1264829,2,25.5,Москва
1416512,1,25.12,Москва
1438944,1,29.3,Санкт-Петербург
1497495,1,,Екатеринбург
1587865,1,25.12,Казань
1657931,1,,Москва
1682622,2,,Москва
1709763,1,17.2.1984,Санкт-Петербург
1753450,1,,Olvera
1781992,2,,Алапаевск
1785329,2,16.12,Москва
1820407,2,,Unknown
1828641,1,13.2,Санкт-Петербург
1828890,1,23.9,Unknown
1917122,1,31.12,Unknown
2068578,1,22.7.1990,Санкт-Петербург
2068864,1,8.11,Винница
2115867,2,,Москва
2136454,2,24.11,Санкт-Петербург
2137010,2,12.5.1973,Bratislava
2204504,2,20.8,Чебоксары
2235748,2,5.7.1973,Санкт-Петербург
2261214,2,,Челябинск
2280870,1,31.8,Екатеринбург
2325759,1,4.9,Москва
2385434,1,29.1.1985,Уфа
2453615,2,1.4,Unknown
2541543,1,28.11.1983,Москва
2545169,1,4.4.1994,Харьков
2545264,1,15.1,Unknown
2584494,2,,Москва
2601085,1,23.11.1984,Новосибирск
2609610,2,12.4.1988,Днепр (Днепропетровск)
2761781,1,4.10,Пермь
2769588,1,,Москва
2808338,1,8.7.1958,Санкт-Петербург
2818462,1,11.8.1987,Санкт-Петербург
2876987,1,1.5.1970,Киев
2887445,1,8.11,Балашиха
2911283,1,15.12,Санкт-Петербург
3042151,1,1.10,Москва
3049435,1,,Москва
3084461,1,13.12,Москва
3112887,2,30.7.1985,Москва
3179858,2,15.8,Unknown
3229856,2,4.5.1987,Балашиха
3235639,1,27.1.1965,Санкт-Петербург
3302290,1,,Москва
3315590,1,3.2,Unknown
3356636,1,,Unknown
3385014,1,25.8,Сестрорецк
3405468,1,4.12.1967,Санкт-Петербург
3464251,2,,Северодвинск
3482500,1,29.7,Москва
3488823,1,17.3,Великий Новгород
3493172,1,16.6,Нижний Новгород
3512952,1,,Минск
3579905,1,7.9,Великий Новгород
3655916,1,4.8.1987,Обнинск
3736490,1,1.1,Москва
3783586,2,26.11.1977,Ставрополь
3790939,1,13.1,Санкт-Петербург
3800473,2,,Unknown
3812293,1,,Unknown
3833038,2,22.7,Москва
3875364,1,2.2,Санкт-Петербург
3984900,1,8.11.1982,Ачинск
4022102,1,,Москва
4067903,1,7.11,Екатеринбург
4130252,1,19.10.1971,New York City
4261900,1,12.3,Санкт-Петербург
4346331,1,26.8,Москва
4461222,1,,Unknown
4462425,1,8.1,Днепр (Днепропетровск)
4485328,1,14.8,Unknown
4533364,1,16.2,Москва
4627561,2,15.4,Барнаул
4680463,2,,Unknown
4700010,1,30.1.1989,Санкт-Петербург
4711977,2,11.1.1984,Москва
4796812,1,25.7.1978,Калининград
4851511,1,12.2,Unknown
4895211,1,18.1,Москва
4924244,2,,Санкт-Петербург
4949258,2,27.1.1986,Санкт-Петербург
4952615,1,,Санкт-Петербург
5032082,1,30.8,Санкт-Петербург
5069524,2,28.7.1986,Новосибирск
5110881,1,6.8,Казань
5151999,1,19.10,Казань
5155786,1,16.2.1982,Москва
5250412,1,,Москва
5269401,2,20.6,Unknown
5310013,1,,Бирск
5349507,1,21.5.1984,Strasbourg
5412024,2,13.12.1987,Ростов-на-Дону
5437879,1,27.4,Москва
5585466,1,28.10,Москва
5712312,1,2.7,Москва
5777581,1,,Екатеринбург
5823542,2,17.8.1987,Днепр (Днепропетровск)
5859535,1,18.5.1968,Пермь
5892669,1,18.11,Санкт-Петербург
5917979,1,6.3.1903,Москва
5936092,2,15.2.1917,Рай (деревня)
5978802,2,12.1,Казань
6014625,2,,Unknown
6042230,1,,New York City
6046439,1,23.7,Unknown
6119617,1,,Санкт-Петербург
6125651,1,14.9,Днепр (Днепропетровск)
6274698,2,,Астана
6333570,2,8.5.1988,Unknown
6341590,2,7.7,Unknown
6409974,1,2.7.1977,Сясьстрой
6429959,2,,Рига
6432705,1,10.4.1974,Феодосия
6441849,2,,Екатеринбург
6449239,1,,Москва
6505498,2,22.1,Санкт-Петербург
6691218,1,19.12,Barcelona
6791301,1,10.10,Parati
6819321,1,,Санкт-Петербург
6860002,2,30.6.1987,Краснодар
6870581,1,26.9.1981,Днепр (Днепропетровск)
6908450,1,25.7,Киев
6935756,2,29.8,Unknown
7018091,1,,Полтава
7078581,2,,Нижний Новгород
7100350,1,17.8,Киев
7133069,1,11.9,Сыктывкар
7300187,1,17.8,Москва
7302953,1,25.2,Челябинск
7382929,2,,Иркутск
7503037,2,20.6.1986,Санкт-Петербург
7506873,1,20.6,Киев
7580353,1,,Новосибирск
7648097,2,8.9.1982,Unknown
7708357,1,10.10,Евпатория
7711927,1,,Кировск
7777514,2,,Оренбург
7856822,1,20.7,Бахчисарай
8022980,2,,Unknown
8074181,1,3.12,Unknown
8094821,2,23.1.1988,Москва
8275525,1,19.1,Новосибирск
8379946,1,,Unknown
8413230,1,15.3,Евпатория
8454476,2,,Unknown
8455111,1,28.12,Самара
8541077,1,5.11,Москва
8567802,1,7.2,Бишкек
8593628,1,,Unknown
8717584,2,,Санкт-Петербург
8788771,1,5.9,Санкт-Петербург
8851710,1,9.7.1987,Днепр (Днепропетровск)
8914907,1,24.11.1990,Северодвинск
8929063,1,16.1.1984,Пермь
8936637,2,17.4,Санкт-Петербург
8995193,1,19.4,Unknown
9047122,2,9.3.1990,Киев
9150326,1,3.5,Unknown
9186749,1,14.8.1993,Санкт-Петербург
9195843,1,,Hamburg
9252457,1,24.9,Севастополь
9365231,2,7.9,Тамбов
9497844,1,14.1,Днепр (Днепропетровск)
9556315,2,29.10,Казань
9785713,1,,Unknown
9822210,2,,Саратов
9893792,1,2.7.1981,Калининград
9918296,1,19.4.1990,Los Angeles
9925656,2,,Москва
10146013,1,24.7,Краснодар
10146827,1,31.3.1991,Санкт-Петербург
10387838,1,,Смоленск
10531374,2,27.5,Ульяновск
10727455,1,,Актау
10789160,1,,Barcelona
10836113,1,,Москва
10892480,2,,Новосибирск
11020493,2,2.8,Евпатория
11022220,2,19.9,Днепр (Днепропетровск)
11113703,2,,Unknown
11175572,1,15.5,Unknown
11188977,2,,Винница
11253713,1,,Санкт-Петербург
11626570,1,3.10.1977,Краснодар
11799542,1,,Новороссийск
11828893,2,14.3,Москва
11871383,1,,Челябинск
11890082,2,11.11,Курган
12031669,1,12.6.1962,Казань
12080146,1,4.7.1980,Киев
12134507,2,25.8,Днепр (Днепропетровск)
12318961,1,,Unknown
12357833,2,14.11,Липецк
12400967,2,18.7.1990,Красноярск
12486303,1,,Unknown
12684918,2,23.4.1971,Ялта
12767186,1,14.7.1992,Ростов-на-Дону
